Plan,Cloud,Compute type,Instance,vCPU,Memory (GB),DBU/hour,Rate/hour,Instance_df_1,instanceFamily,instanceFamilyName,location,locationName,locationType,locationContinent,currentGeneration,supportedUsageClasses,processorArchitectures,processorClockSpeedInGhz,processorManufacturer,processor,processorFeatures,vCpus,vCpuCores,memorySizeInMiB,storage,onDemandLinuxHr,onDemandLinuxMonth,spotLinuxHr,spotLinuxMonth,spotWindowsHr,spotWindowsMonth
Enterprise,AWS,Jobs Compute,c4.8xlarge,36,60,4,0.8,c4.8xlarge,c4,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,0,"on-demand, spot",x86_64,2.9,Intel,Intel Xeon E5-2666 v3 (Haswell),Intel AVX; Intel AVX2; Intel Turbo,36,18,61440,EBS only,1.591,1161.43,0.5838,426.17,1.7802,1299.55
Enterprise,AWS,Jobs Compute,c5.xlarge,4,8,0.61,0.122,c5.xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,8192,EBS only,0.17,124.1,0.0704,51.39,0.2163,157.9
Enterprise,AWS,Jobs Compute,c5.2xlarge,8,16,1.21,0.242,c5.2xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,16384,EBS only,0.34,248.2,0.1303,95.12,0.4297,313.68
Enterprise,AWS,Jobs Compute,c5.4xlarge,16,32,2.43,0.486,c5.4xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,32768,EBS only,0.68,496.4,0.229,167.17,0.8557,624.66
Enterprise,AWS,Jobs Compute,c5.9xlarge,36,72,5.46,1.092,c5.9xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,36,18,73728,EBS only,1.53,1116.9,0.531,387.63,1.9277,1407.22
Enterprise,AWS,Jobs Compute,c5.12xlarge,48,96,7.28,1.456,c5.12xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.6,Intel,Intel Xeon Platinum 8275L,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,48,24,98304,EBS only,2.04,1489.2,0.6598,481.65,2.5694,1875.66
Enterprise,AWS,Jobs Compute,c5.18xlarge,72,144,10.92,2.184,c5.18xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,72,36,147456,EBS only,3.06,2233.8,0.8271,603.78,3.8729,2827.22
Enterprise,AWS,Jobs Compute,c5.24xlarge,96,192,14.56,2.912,c5.24xlarge,c5,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.6,Intel,Intel Xeon Platinum 8275L,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,96,48,196608,EBS only,4.08,2978.4,1.1393,831.69,5.1249,3741.18
Enterprise,AWS,Jobs Compute,c5a.xlarge,4,8,0.61,0.122,c5a.xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,4,2,8192,EBS only,0.154,112.42,0.0691,50.44,0.2122,154.91
Enterprise,AWS,Jobs Compute,c5a.2xlarge,8,16,1.21,0.242,c5a.2xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,8,4,16384,EBS only,0.308,224.84,0.1231,89.86,0.4253,310.47
Enterprise,AWS,Jobs Compute,c5a.4xlarge,16,32,2.43,0.486,c5a.4xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,16,8,32768,EBS only,0.616,449.68,0.2506,182.94,0.8448,616.7
Enterprise,AWS,Jobs Compute,c5a.8xlarge,32,64,4.86,0.972,c5a.8xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,32,16,65536,EBS only,1.232,899.36,0.4952,361.5,1.6894,1233.26
Enterprise,AWS,Jobs Compute,c5a.12xlarge,48,96,7.28,1.456,c5a.12xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,48,24,98304,EBS only,1.848,1349.04,0.5977,436.32,2.5417,1855.44
Enterprise,AWS,Jobs Compute,c5a.16xlarge,64,128,9.72,1.944,c5a.16xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,64,32,131072,EBS only,2.464,1798.72,0.905,660.65,3.236,2362.28
Enterprise,AWS,Jobs Compute,c5a.24xlarge,96,192,14.56,2.912,c5a.24xlarge,c5a,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,96,48,196608,EBS only,3.696,2698.08,1.2362,902.43,5.0849,3711.98
Enterprise,AWS,Jobs Compute,c5ad.xlarge,4,8,0.69,0.138,c5ad.xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,4,2,8192,1 x 150 NVMe SSD,0.172,125.56,0.0718,52.41,0.2168,158.26
Enterprise,AWS,Jobs Compute,c5ad.2xlarge,8,16,1.37,0.274,c5ad.2xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,8,4,16384,1 x 300 NVMe SSD,0.344,251.12,0.1562,114.03,0.4283,312.66
Enterprise,AWS,Jobs Compute,c5ad.4xlarge,16,32,2.74,0.548,c5ad.4xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,16,8,32768,2 x 300 NVMe SSD,0.688,502.24,0.2972,216.96,0.8594,627.36
Enterprise,AWS,Jobs Compute,c5ad.8xlarge,32,64,5.48,1.096,c5ad.8xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,32,16,65536,2 x 600 NVMe SSD,1.376,1004.48,0.557,406.61,1.6096,1175.01
Enterprise,AWS,Jobs Compute,c5ad.12xlarge,48,96,8.22,1.644,c5ad.12xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,48,24,98304,2 x 900 NVMe SSD,2.064,1506.72,0.8347,609.33,2.4779,1808.87
Enterprise,AWS,Jobs Compute,c5ad.16xlarge,64,128,10.96,2.192,c5ad.16xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,64,32,131072,2 x 1200 NVMe SSD,2.752,2008.96,1.0544,769.71,3.4198,2496.45
Enterprise,AWS,Jobs Compute,c5ad.24xlarge,96,192,16.44,3.288,c5ad.24xlarge,c5ad,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.3,AMD,AMD EPYC 7R32,AMD Turbo; AVX; AVX2,96,48,196608,2 x 1900 NVMe SSD,4.128,3013.44,1.4095,1028.93,5.1767,3778.99
Enterprise,AWS,Jobs Compute,c5d.xlarge,4,8,0.61,0.122,c5d.xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,8192,1 x 100 NVMe SSD,0.192,140.16,0.0715,52.19,0.2209,161.26
Enterprise,AWS,Jobs Compute,c5d.2xlarge,8,16,1.21,0.242,c5d.2xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,16384,1 x 200 NVMe SSD,0.384,280.32,0.1628,118.84,0.443,323.39
Enterprise,AWS,Jobs Compute,c5d.4xlarge,16,32,2.43,0.486,c5d.4xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,32768,1 x 400 NVMe SSD,0.768,560.64,0.3579,261.27,0.8743,638.24
Enterprise,AWS,Jobs Compute,c5d.9xlarge,36,72,5.46,1.092,c5d.9xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,36,18,73728,1 x 900 NVMe SSD,1.728,1261.44,0.6785,495.31,1.9672,1436.06
Enterprise,AWS,Jobs Compute,c5d.12xlarge,48,96,7.28,1.456,c5d.12xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.6,Intel,Intel Xeon Platinum 8275L,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,48,24,98304,2 x 900 NVMe SSD,2.304,1681.92,0.8694,634.66,2.639,1926.47
Enterprise,AWS,Jobs Compute,c5d.18xlarge,72,144,10.92,2.184,c5d.18xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,72,36,147456,2 x 900 NVMe SSD,3.456,2522.88,1.002,731.46,3.9351,2872.62
Enterprise,AWS,Jobs Compute,c5d.24xlarge,96,192,14.56,2.912,c5d.24xlarge,c5d,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.6,Intel,Intel Xeon Platinum 8275L,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,96,48,196608,4 x 900 NVMe SSD,4.608,3363.84,1.3225,965.42,5.2552,3836.3
Enterprise,AWS,Jobs Compute,c5n.xlarge,4,11,0.78,0.156,c5n.xlarge,c5n,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,10752,EBS only,0.216,157.68,0.0899,65.63,0.2221,162.13
Enterprise,AWS,Jobs Compute,c5n.2xlarge,8,21,1.55,0.31,c5n.2xlarge,c5n,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,21504,EBS only,0.432,315.36,0.1592,116.22,0.4498,328.35
Enterprise,AWS,Jobs Compute,c5n.4xlarge,16,42,3.11,0.622,c5n.4xlarge,c5n,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,43008,EBS only,0.864,630.72,0.3665,267.55,0.8824,644.15
Enterprise,AWS,Jobs Compute,c5n.9xlarge,36,96,6.99,1.398,c5n.9xlarge,c5n,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,36,18,98304,EBS only,1.944,1419.12,0.6516,475.67,2.0091,1466.64
Enterprise,AWS,Jobs Compute,c5n.18xlarge,72,192,13.97,2.794,c5n.18xlarge,c5n,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.4,Intel,Intel Xeon Platinum 8124M,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,72,36,196608,EBS only,3.888,2838.24,1.3048,952.5,3.9998,2919.85
Enterprise,AWS,Jobs Compute,c6g.xlarge,4,8,0.77,0.154,c6g.xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,4,4,8192,EBS only,0.136,99.28,0.0531,38.76,0,0
Enterprise,AWS,Jobs Compute,c6g.2xlarge,8,16,1.54,0.308,c6g.2xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,8,8,16384,EBS only,0.272,198.56,0.0975,71.17,0,0
Enterprise,AWS,Jobs Compute,c6g.4xlarge,16,32,3.08,0.616,c6g.4xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,16,16,32768,EBS only,0.544,397.12,0.1714,125.12,0,0
Enterprise,AWS,Jobs Compute,c6g.8xlarge,32,64,6.16,1.232,c6g.8xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,32,32,65536,EBS only,1.088,794.24,0.3314,241.92,0,0
Enterprise,AWS,Jobs Compute,c6g.12xlarge,48,96,9.24,1.848,c6g.12xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,48,48,98304,EBS only,1.632,1191.36,0.4677,341.42,0,0
Enterprise,AWS,Jobs Compute,c6g.16xlarge,64,128,12.32,2.464,c6g.16xlarge,c6g,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,64,64,131072,EBS only,2.176,1588.48,0.5827,425.37,0,0
Enterprise,AWS,Jobs Compute,c6gd.xlarge,4,8,0.77,0.154,c6gd.xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,4,4,8192,1 x 237 NVMe SSD,0.1536,112.13,0.0572,41.76,0,0
Enterprise,AWS,Jobs Compute,c6gd.2xlarge,8,16,1.54,0.308,c6gd.2xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,8,8,16384,1 x 475 NVMe SSD,0.3072,224.26,0.0595,43.43,0,0
Enterprise,AWS,Jobs Compute,c6gd.4xlarge,16,32,3.08,0.616,c6gd.4xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,16,16,32768,1 x 950 NVMe SSD,0.6144,448.51,0.195,142.35,0,0
Enterprise,AWS,Jobs Compute,c6gd.8xlarge,32,64,6.16,1.232,c6gd.8xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,32,32,65536,1 x 1900 NVMe SSD,1.2288,897.02,0.3628,264.84,0,0
Enterprise,AWS,Jobs Compute,c6gd.12xlarge,48,96,9.24,1.848,c6gd.12xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,48,48,98304,2 x 1425 NVMe SSD,1.8432,1345.54,0.4219,307.99,0,0
Enterprise,AWS,Jobs Compute,c6gd.16xlarge,64,128,12.32,2.464,c6gd.16xlarge,c6gd,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",arm64,2.5,AWS,AWS Graviton2 Processor,,64,64,131072,2 x 1900 NVMe SSD,2.4576,1794.05,0.5248,383.1,0,0
Enterprise,AWS,Jobs Compute,c6i.xlarge,4,8,0.7,0.14,c6i.xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,8192,EBS only,0.17,124.1,0.0656,47.89,0.211,154.03
Enterprise,AWS,Jobs Compute,c6i.2xlarge,8,16,1.39,0.278,c6i.2xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,16384,EBS only,0.34,248.2,0.1462,106.73,0.4352,317.7
Enterprise,AWS,Jobs Compute,c6i.4xlarge,16,32,2.78,0.556,c6i.4xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,32768,EBS only,0.68,496.4,0.2463,179.8,0.856,624.88
Enterprise,AWS,Jobs Compute,c6i.8xlarge,32,64,5.56,1.112,c6i.8xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,65536,EBS only,1.36,992.8,0.542,395.66,1.7111,1249.1
Enterprise,AWS,Jobs Compute,c6i.12xlarge,48,96,8.34,1.668,c6i.12xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,98304,EBS only,2.04,1489.2,0.6819,497.79,2.5778,1881.79
Enterprise,AWS,Jobs Compute,c6i.16xlarge,64,128,11.13,2.226,c6i.16xlarge,c6i,Compute optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,131072,EBS only,2.72,1985.6,0.9756,712.19,3.4142,2492.37
